,VAE (reconstr err),VAE (latent prob),VAE (latent prior prob),VAE (reconstr err grad),NN (entropy),NN (max prob),PPCA (log prob),AE (reconstr err),LOF (outlier score),AnchoredNNEnsemble (entropy),AnchoredNNEnsemble (std),AnchoredNNEnsemble (mutual information),NNEnsemble (entropy),NNEnsemble (std),NNEnsemble (mutual information),LogReg (entropy),LogReg (max prob),MCDropout (entropy),MCDropout (std),MCDropout (mutual information)
807,897.74774,-16.660713,27.852528,151.12975,0.30232054,0.053798974,1756.4617167868005,1.0205507,1.2213136452187154,0.08539366,0.016752206,0.016714327,0.32639676,0.017341541,0.0038591623,0.0883326610357698,0.011151343926846136,0.35545945,2.2351742e-08,-2.9802322e-07
3907,468.27118,-19.389368,23.726406,367.2818,0.19466719,0.030054927,1245.3473141702448,0.6291566,1.1589815249355713,0.142465,0.046808816,0.047481306,0.1552133,0.006551022,0.0015754998,0.6366422656630778,0.16097723530330343,0.1468881,9.313226e-09,4.172325e-07
7023,-228.5035,-22.894783,24.109304,3192.3123,0.06487246,0.007663727,1056.8647532298546,0.40472138,1.1235911683647888,0.54130536,0.21420205,0.2685517,0.056623466,0.0024066307,0.000586953,0.03573440431533103,0.003764114469262503,0.049990736,2.3283064e-09,7.0780516e-07
1956,357.34457,-20.343542,27.868353,493.5498,0.67839646,0.17923307,1632.0298170146825,1.0479108,1.145782357110829,0.6933862,0.14515403,0.10180169,0.61913323,0.04907542,0.012919188,0.3215982731926267,0.05853413841199073,0.5592342,7.4505806e-08,-1.1920929e-07
10637,1068.3384,-13.014923,24.582197,256.99298,0.26140723,0.044240355,2040.7844709899682,1.3168055,1.3162043711951064,0.001738287,0.00026184073,0.00023493718,0.2285495,0.009462151,0.0018058717,0.0325388959852505,0.003370891054807701,0.18982244,5.5879354e-09,8.6426735e-07
9343,301.2367,-17.500702,24.833641,1354.909,0.04371403,0.004778266,1116.447033221585,0.45729586,1.1484714433411167,0.0023580082,0.00048685956,0.0005149995,0.04394842,0.001502196,0.0002868399,0.003941408802170002,0.0002998179153279601,0.05283264,4.656613e-10,2.719462e-07
12229,632.98035,-18.046648,27.028994,543.79877,0.04151776,0.0044947267,1222.1989589893965,0.56583345,1.250240209276924,0.06393644,0.015645357,0.016122214,0.06259256,0.0037631039,0.0013668761,0.007427295794829067,0.000613130711227261,0.051700275,9.313226e-10,7.636845e-07
11404,834.5616,-17.155027,25.288322,427.35538,0.02842601,0.0028765202,1387.1867815446676,0.66756904,1.2090070958048886,0.011154376,0.0021245074,0.002254217,0.039126296,0.002185185,0.00076937675,0.5413444838837699,0.12421071099225489,0.021293167,2.3283064e-10,-3.3900142e-07
16560,393.34286,-17.654211,24.23387,2663.8306,0.23652045,0.03874767,1174.099009104465,0.5006537,1.108057684419426,0.40209872,0.1128378,0.11659074,0.19790396,0.012064156,0.0031481981,0.9545661007034774,0.37517941909857,0.18061829,7.450581e-09,-3.874302e-07
16320,634.96606,-13.154777,22.457247,449.1493,0.35683113,0.06758106,1207.3024892982571,0.56069255,1.0988733722166368,0.041433718,0.0069431607,0.00651744,0.284847,0.012006133,0.0020109117,0.41683003388939915,0.08420642126955269,0.26750758,2.9802322e-08,8.940697e-08
2402,806.1267,-16.833988,26.60322,391.5771,0.24829984,0.041317344,1552.8085454309753,1.0079498,1.570766994971304,0.13440493,0.049799215,0.053482518,0.23302974,0.021113064,0.008409038,0.2429243861760796,0.04013796909728895,0.2761091,0.0,6.854534e-07
14392,716.1534,-18.743547,23.989334,152.59584,0.45549393,0.095786154,1318.9606678404302,0.7045131,1.3038210561066272,0.13161404,0.027773442,0.024535224,0.43653378,0.0212215,0.004055202,0.08302985296940653,0.010338646768499382,0.34315038,2.2351742e-08,-2.9802322e-07
1073,399.31308,-13.713625,23.203339,449.51373,0.16320485,0.023973703,1168.4696226062538,0.46676856,1.0338670653291042,0.04149566,0.007691579,0.0073872954,0.15057486,0.0064639123,0.0013976544,0.07305694462615522,0.008848214021534906,0.1364916,9.313226e-09,-5.811453e-07
14639,176.0973,-16.744028,23.538845,1916.1176,0.2047053,0.03207743,1138.9316667495427,0.3862078,1.2658895567806545,0.2113705,0.056801792,0.062493294,0.25936812,0.013044947,0.0028620958,0.03226436247248037,0.0033374724172301473,0.26157784,7.450581e-09,-5.066395e-07
12432,840.9189,-11.13465,23.577915,300.16876,0.3300497,0.06065756,1181.2342601758066,0.5068107,1.078432535919044,0.2247102,0.071959056,0.08624162,0.2936312,0.02583486,0.009422988,0.4157763880566363,0.08390065185200679,0.23603705,1.1175871e-08,-6.854534e-07
6524,409.15945,-11.422359,23.468151,1116.4429,0.061987597,0.007254839,1162.018436476395,0.42708296,1.1583243835614447,0.0031287181,0.00032743317,0.0003060943,0.06019133,0.0016546836,0.00029641017,0.04123848193147506,0.0044589077914624076,0.074074194,2.7939677e-09,9.23872e-07
17791,553.51385,-22.817595,23.668646,1052.9497,0.32148188,0.058505118,1292.8209081101863,0.6149753,1.1330348978539309,0.9970902,0.3932083,0.56652963,0.49388796,0.020396562,0.0031320155,0.2522573327066645,0.04219281169685929,0.39806426,1.4901161e-08,-2.9802322e-07
10283,65.19459,-19.019386,23.250164,1674.6035,0.03274271,0.0033957362,1155.1882140773341,0.52985644,1.1290963146041384,0.014935787,0.00310861,0.0032732412,0.03777165,0.001394529,0.00038151443,0.019074346561867527,0.0018074455793261057,0.053740095,4.656613e-09,-9.0897083e-07
18058,787.9151,-19.208786,27.16782,1636.6439,0.37817833,0.07331604,1750.7967223913563,1.0319118,1.2307468753420967,0.2266962,0.09067262,0.09469445,0.4371426,0.030539466,0.008231491,0.32978418502957274,0.060590418180046623,0.3541739,2.2351742e-08,-3.2782555e-07
8095,583.3271,-15.604198,23.058025,390.9453,0.18536349,0.028215766,1217.8485379787203,0.5451099,1.0342957363732868,0.95681477,0.3228324,0.38230127,0.270572,0.018953204,0.0059202015,0.21004101975348777,0.03316852357592648,0.12398106,1.8626451e-09,9.834766e-07
17753,443.84534,-15.877964,24.919952,359.25598,0.022249985,0.0021612048,1196.6522345827443,0.55531716,1.0349668059146104,0.0010442346,0.00020240425,0.0002196054,0.029883841,0.0010974472,0.00029361993,0.0020895392589012824,0.00014746496948447874,0.04904363,2.3283064e-09,-6.2957406e-07
14905,-137.54895,-18.392435,24.771757,2080.5837,0.037246075,0.003952801,1112.5586517644886,0.49337512,1.0975784397899515,0.076892845,0.023096563,0.024670403,0.02995801,0.0010967714,0.00029299222,0.07251108479940727,0.00876810761791913,0.031973403,6.9849193e-10,4.4703484e-07
16599,619.3623,-13.245222,23.051401,794.9403,0.2915579,0.05122024,1209.6961554334541,0.5747944,1.1909053490995114,0.57390445,0.21972398,0.26721027,0.3037947,0.01691691,0.0041882694,0.04096795740843632,0.0044242619881345036,0.21488303,1.4901161e-08,2.9802322e-08
10130,832.62256,-18.93979,23.774036,259.8245,0.11302888,0.015110791,1487.708192674245,0.85047346,1.1794442072297804,0.014630042,0.0033185594,0.003405369,0.19879177,0.009267787,0.0020304471,0.0533783441784202,0.006062908425420455,0.16696021,1.8626451e-08,-5.066395e-07
14951,-308.35565,-17.621078,24.358574,3113.5554,0.0067789406,0.0005527735,920.9692210951652,0.30621168,1.0084627607441994,7.1420654e-05,5.411174e-06,4.9898736e-06,0.005592029,0.00013341272,2.767751e-05,0.0063671989684117684,0.0005149097420578119,0.0054812706,2.910383e-11,1.7089769e-07
15981,-320.5305,-21.098219,24.960957,2312.3972,0.010004944,0.00086069107,1059.7114177687195,0.4642359,1.1607517354491417,0.0014350625,0.0002837346,0.0003040072,0.012857434,0.00043363578,0.00012855418,0.001566636720133001,0.00010707313370195148,0.015681967,1.1641532e-10,5.0477684e-07
10658,1190.5457,-5.721175,22.37642,76.99161,0.14683552,0.020966887,1465.2563252144323,0.79036075,1.4865320126976391,0.12128739,0.04046384,0.041628867,0.17976749,0.006738671,0.0011764467,0.013196106362640668,0.001181738225545681,0.16159993,0.0,-5.9604645e-08
1003,462.15015,-19.45539,25.039165,971.25385,0.5904046,0.14236712,1276.0433828473529,0.76045966,1.2363368357790319,0.7461263,0.2537436,0.27383867,0.65506893,0.03790951,0.007629156,0.7970703726429826,0.24122434536154946,0.79141146,7.4505806e-08,-7.748604e-07
7658,-464.74118,-16.647165,22.930317,1987.9437,0.07772784,0.009539962,909.6738920797047,0.22705877,1.0159071136377087,0.1400408,0.047937665,0.052952714,0.06786501,0.0010126196,8.743256e-05,0.04011122998303281,0.004314874099194954,0.05433114,2.3283064e-09,-4.3213367e-07
17272,1277.9657,-12.828021,26.519062,114.13496,0.29433304,0.051880717,2059.0711550292413,1.7407333,1.2339989735248766,0.2701388,0.083124295,0.0924838,0.276307,0.024319405,0.008994818,0.38338281503563515,0.07474395910778742,0.2819409,1.4901161e-08,-6.2584877e-07
14645,562.3768,-14.472282,25.34919,419.56757,0.084813535,0.010610461,1192.6537175501312,0.4607937,1.1554959092043897,0.14422545,0.027370935,0.025638074,0.10672227,0.0041032163,0.0008722767,0.018967986391591758,0.001795775471892913,0.110166,3.7252903e-09,-4.7683716e-07
7566,-170.83017,-17.144068,26.043295,819.5312,0.035006452,0.0036738515,1096.5053766172432,0.45144984,1.0859025610273165,0.0038817339,0.00045117093,0.00044971565,0.044595074,0.0012644602,0.00024402887,0.06668882457284644,0.007923476797352502,0.068569034,3.7252903e-09,-2.9057264e-07
13198,230.2725,-13.784319,23.122421,794.4345,0.14230174,0.020153522,1159.6237827918935,0.43125588,1.2814661309695026,0.17298195,0.053534057,0.05911144,0.0882371,0.003826374,0.00087599456,0.02265280466843984,0.0022068209871565214,0.12944864,5.5879354e-09,6.109476e-07
13206,704.81476,-16.561897,24.628328,239.21077,0.9504329,0.3696888,1491.8561982255278,1.0079421,1.0458175192381716,0.76148665,0.29147485,0.34625822,0.94309735,0.08973383,0.025887609,0.6990690477903954,0.1888545350793026,0.87515974,1.1920929e-07,-2.9802322e-07
9677,-45.325584,-18.597303,26.313208,1279.4491,0.10243566,0.013378084,1063.8061824060992,0.43449873,1.093782161964863,0.12477464,0.04683605,0.04906801,0.13081986,0.0062457877,0.0015528947,0.0758410335104768,0.009259193396378484,0.1439071,7.450581e-09,-3.7252903e-07
17401,387.82013,-12.169292,23.980059,469.4812,0.6984805,0.18857479,1054.3846108515413,0.4140885,1.0488925634874935,0.9113804,0.36911255,0.5227529,0.73669374,0.02926419,0.003825426,0.5598469875023037,0.13088013094493212,0.63615793,8.940697e-08,5.9604645e-08
5368,1048.3817,-11.8450775,23.355555,102.09517,0.08541468,0.010702431,1607.9980119168858,0.9564097,1.1774172387893795,0.006943013,0.0017004677,0.0018768813,0.09659711,0.0026355258,0.0003656298,0.01708650340728584,0.00159135867309812,0.13944843,1.3038516e-08,-4.3213367e-07
16156,795.9973,-17.849277,23.043869,259.22537,0.082115024,0.010199845,1397.9503446120673,0.76265216,1.0282721356630133,0.11316571,0.02884788,0.031138107,0.114473835,0.0055464115,0.0013389885,0.002501683349059134,0.00018023328200300615,0.12822613,9.313226e-09,9.3877316e-07
9603,-66.799034,-16.477531,24.688526,1953.177,0.10037091,0.013046265,1252.9717260790526,0.57152694,1.241437338722874,0.39845827,0.23664537,0.32330075,0.11211771,0.0047669634,0.0010630339,0.015401443100213467,0.0014116774842828361,0.13028875,1.3038516e-08,-7.4505806e-08
6289,266.12024,-20.104433,25.316286,861.0557,0.20358258,0.031849265,1178.6505072435255,0.62485355,1.153346551101874,0.020980164,0.003753435,0.0034385957,0.17649005,0.008063931,0.0017862022,0.2868583754091411,0.050108670960837154,0.12593171,9.313226e-09,-4.4703484e-08
13274,-248.15242,-20.350975,25.719906,2391.7239,0.013519011,0.0012150407,1088.6517154956816,0.49935332,1.1928952930895833,0.004483331,0.00092175143,0.00093103084,0.02118037,0.0006416285,0.00013361685,0.13948824120637715,0.01965308662865728,0.03880239,1.3969839e-09,6.92904e-07
8901,610.91956,-17.011293,22.2153,1087.3367,0.13281874,0.018479943,1252.0253886135715,0.50881374,1.0954140350691535,0.035371587,0.004790349,0.0047124643,0.17851707,0.0119029675,0.0034818798,0.17843357132149495,0.02686807455612894,0.18772723,1.1175871e-08,-8.34465e-07
12720,356.77832,-18.607368,23.098017,1397.7314,0.2927806,0.05151087,1061.8625255385298,0.3537278,0.9992096133232066,0.043816876,0.0065994943,0.0057240725,0.3067972,0.017371586,0.0040424466,0.04564594315515767,0.005030302989105118,0.25448424,0.0,-6.2584877e-07
16205,738.4736,-17.28486,24.517881,460.0568,0.22862573,0.03705567,1295.05178829313,0.5862925,1.043200350816835,0.13258138,0.030801397,0.032445222,0.24748625,0.01097208,0.002120629,0.3075368594944356,0.05506546437469406,0.23354417,1.4901161e-08,5.811453e-07
985,-268.5051,-19.249928,24.706602,1211.3378,0.0655626,0.0077621937,1036.0249121366955,0.45088068,1.1296647228487326,0.0049795504,0.0006257355,0.0006659315,0.06069825,0.0020483932,0.00041060522,0.0049368965258218,0.00038628713432453665,0.0463665,2.3283064e-09,-8.121133e-07
11268,840.20044,-16.658026,24.091377,1288.5667,0.45342085,0.09514713,1370.794707099336,0.64284456,1.0865322360886283,0.2963791,0.08782587,0.089488074,0.39565265,0.012750423,0.0016479492,0.10279359436256937,0.013435783717380412,0.30430928,1.4901161e-08,-1.1920929e-07
14379,706.2034,-13.048039,24.004253,374.99646,0.18368591,0.027887762,1330.6813301943253,0.5821624,1.0758844227516986,0.16039348,0.046966776,0.048565805,0.21966505,0.010314124,0.0022347271,0.10636572224291549,0.014014999744479395,0.2160121,1.1175871e-08,-7.748604e-07
6169,-262.73456,-20.385693,24.743942,2156.108,0.14914587,0.021384656,1038.0102347717252,0.44840682,1.0513692151903726,0.20866305,0.06831457,0.06673795,0.17700894,0.0038476929,0.00041101873,0.2246709754520301,0.036217230980166826,0.11713573,5.5879354e-09,5.811453e-07
15314,1124.6627,-14.990617,24.369188,709.7849,0.35914338,0.0681929,1699.4883947755266,1.0002736,1.1299890644539412,0.12256548,0.030498436,0.032891996,0.3687801,0.023557695,0.006174594,0.026311379039145964,0.0026277958985587713,0.4312269,4.4703484e-08,4.4703484e-07
7384,1342.5145,-8.218492,22.077154,67.043594,0.50041115,0.110164225,1747.592122112534,0.94159305,1.4635444545450391,0.14723828,0.03017582,0.027829677,0.51593345,0.030262632,0.006483197,0.004061450175250109,0.0003100965444912118,0.48420638,1.4901161e-08,-5.9604645e-08
13902,-260.97433,-15.904811,24.273258,1731.631,0.13134813,0.018223822,1092.5079570446817,0.420743,1.1064732220689917,0.136741,0.040144388,0.044509202,0.16433242,0.008196758,0.0018411875,0.18420657031603346,0.027989449601045324,0.13392599,5.5879354e-09,-5.662441e-07
17299,676.473,-18.51315,24.07197,408.99918,0.18564193,0.028270304,1245.0002259836092,0.52732605,1.212515088834265,0.06537859,0.02090479,0.021868952,0.15339881,0.005964731,0.0011585951,0.0254980276603558,0.0025331596258271194,0.081494376,3.7252903e-09,-6.4074993e-07
12293,583.01227,-15.114243,27.285128,371.79218,0.027049892,0.0027142167,1609.310043268494,0.90239537,1.1908248357733058,0.0032044617,0.0006264834,0.0006432119,0.036816064,0.001471009,0.0003705211,0.3526243063837737,0.0664737327593874,0.027773567,0.0,5.0477684e-07
12958,352.6764,-18.392208,24.84223,1805.3668,0.10027506,0.013030887,1009.1502579230048,0.3740302,1.0383706093852259,0.10181017,0.030681234,0.03254143,0.12159174,0.008074179,0.0031448156,0.11145148942266196,0.014849582555597984,0.079731025,0.0,9.611249e-07
10914,1405.6981,-3.9143443,22.772242,73.3826,0.79395926,0.23935097,1705.7779631729732,1.1056328,1.1812277074179636,0.81281745,0.23467363,0.20785475,0.8452623,0.07335799,0.01903832,0.999488460959417,0.48668628640444933,0.67712694,5.9604645e-08,-7.748604e-07
17523,151.68677,-15.202865,24.373756,427.41678,0.1514659,0.02180636,1169.9301657196131,0.45462042,1.222139912771046,0.07772897,0.022851618,0.024646688,0.12844908,0.0033656538,0.0004892647,0.1620242432074804,0.023753190329640184,0.14123382,5.5879354e-09,-8.791685e-07
9460,802.1943,-11.213169,22.247772,1029.8257,0.13570282,0.018984973,1161.7344696833911,0.42266542,1.187348981805758,0.06727798,0.020367656,0.020306014,0.09638545,0.0046718502,0.0012287349,0.05793426688801693,0.00668832936001762,0.096353024,5.5879354e-09,-8.1956387e-07
2462,31.119865,-20.50611,24.29761,1517.023,0.088757455,0.011217058,1065.8662175264026,0.43510422,1.1806952151330212,0.031747196,0.0065991255,0.0063496362,0.11742629,0.00586474,0.0015501902,0.29896281379980993,0.052989485375606216,0.060907535,0.0,-1.1175871e-08
14577,-219.11488,-21.480669,26.136189,3319.1719,0.021545982,0.0020819306,1136.4478881796172,0.52686745,1.063670251748881,0.015425358,0.003032092,0.00314123,0.020808294,0.00061007316,0.00012967177,0.04566491104502402,0.005032789764210177,0.029218838,1.8626451e-09,8.754432e-07
268,374.71246,-18.975306,25.70998,695.821,0.49276018,0.10764134,1194.788083238724,0.6576017,1.041789510334819,0.1447594,0.03744024,0.03798604,0.41712606,0.030302621,0.008605301,0.3646501781175823,0.06965910472359871,0.2649046,1.4901161e-08,5.662441e-07
7962,1645.8041,-36.199203,48.908154,748.2114,0.00962316,0.00082331896,13735.663032098735,11.29775,2.7271241228567673,0.00041336066,6.635222e-05,6.912308e-05,0.03562485,0.0023241777,0.0009505339,-1.4334989687838687e-08,3.2822633500018128e-12,0.090850025,9.313226e-10,4.917383e-07
3580,-455.86078,-18.876507,25.678846,1553.4281,0.031296656,0.003220141,947.2118271350724,0.37054503,1.0387192543723036,0.0010839205,0.00016447177,0.00016249384,0.022699839,0.00077808305,0.00019171275,0.025382892386007282,0.002519810615815632,0.027448028,6.9849193e-10,7.469207e-07
11708,527.55115,-20.724283,23.844337,1286.1841,0.32803833,0.06014955,1178.317709971503,0.5317594,1.0694673585948435,0.15796988,0.06147342,0.06520504,0.33408526,0.016443623,0.0034060478,0.4011389885369038,0.07970503735794554,0.29803938,1.1175871e-08,8.940697e-08
71,-381.44196,-17.650873,26.202175,1462.3057,0.083922245,0.010474443,942.322749741722,0.3911205,1.0549418694530188,0.0011664986,9.2718044e-05,8.582394e-05,0.05626474,0.0019882931,0.00044864044,0.0325508259298155,0.003372344601800581,0.037354432,1.3969839e-09,8.3073974e-07
9454,-399.90775,-15.017351,23.42993,2044.2499,0.05345901,0.006073892,1010.4942067655386,0.35104886,1.1134516224828763,0.10289599,0.027667034,0.02930364,0.050776005,0.0018705842,0.00045735762,0.01925587950386014,0.0018273914564226335,0.043649793,1.8626451e-09,-6.072223e-07
16261,-442.99985,-17.28018,23.9264,1755.9182,0.031175278,0.0032054782,925.2180898632158,0.3601467,0.9981913298059706,0.0015338011,0.00019305538,0.00018867967,0.026628105,0.0011291704,0.00034497678,0.017041040208645136,0.0015864677644523706,0.03081992,1.3969839e-09,-2.477318e-07
15407,1014.8335,-13.128656,23.597778,1054.6641,0.5897348,0.14210874,1710.9019125627913,0.97184736,1.229133206481018,0.32721743,0.08793039,0.09279218,0.49333912,0.04342544,0.013627261,0.25478609051386114,0.0427554247467421,0.36898237,5.2154064e-08,-4.4703484e-07
12450,915.3028,-14.662186,22.178503,177.36403,0.086097725,0.010807157,1335.1063632497826,0.62496966,1.044276766335478,0.0010424103,0.00016225436,0.0001589515,0.078823924,0.0033706757,0.0007988736,0.030361529175246565,0.00310747456687388,0.07497265,0.0,8.7171793e-07
2821,-242.69342,-18.28127,24.77138,718.7404,0.04917327,0.0054967403,1076.1962630210387,0.45977437,1.1581061497897078,0.0008441401,0.00012764774,0.0001366025,0.053377595,0.0020248794,0.0005220622,0.007413171836855023,0.0006118072757036463,0.04781607,1.3969839e-09,5.1781535e-07
4524,935.5941,-8.154305,21.00543,125.169334,0.7769406,0.22938669,1414.8666627849389,0.6833852,1.0353722923270468,0.48873866,0.1257932,0.104917824,0.8568511,0.07147357,0.018432438,0.3181256270659431,0.057670064313269376,0.86151,1.4901161e-07,1.7881393e-07
589,-502.46677,-21.612152,25.316988,1522.2393,0.041044135,0.0044339895,967.2685927329608,0.35298628,1.0814669778999018,0.015415322,0.0027575376,0.0028979518,0.039746106,0.0008819082,0.00014188886,0.12846387824209388,0.017724105293629666,0.032981582,9.313226e-10,5.811453e-07
13955,736.9807,-15.256967,24.23208,188.87305,0.020899694,0.0020095706,1572.4948049146196,0.9186533,1.0304725219612936,0.009449366,0.0024155614,0.0026702704,0.017076585,0.00034898368,5.6564808e-05,0.007823363746136035,0.0006503984953508679,0.023839125,9.313226e-10,2.7008355e-07
